state,district,month,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th,26th,27th,28th,29th,30th,31st
Madhya Pradesh,Agar Malwa,8,0.0032223438659496305,6.551074583626043e-05,0.08481298763653822,0.021880536766310278,0.009881251028642391,0.05444909609035935,0.018228257045069248,0.015905107490072574,0.001032395509719324,0.31557012472234625,0.22378678027650467,0.13338348175359852,0.02055212568064659,0.0004598518622979612,0.008508718786415537,0.12480503017793766,0.06021076963940875,0.012927465554987479,0.0236091266875903,0.14809158768090647,0.20467810481523202,0.20521241744319416,1.0,0.08313043478260869,0.08372150652911299,0.0,0.0,1.4335561881069705e-06,0.0014521731990365665,0.001835997763204245,0.0016375587530446866
Madhya Pradesh,Alirajpur,8,0.0008633798429727081,0.0029893629587262904,0.026263833873484573,0.03304691250272747,0.1877525472926132,0.0075757698925605285,0.0008487988996577423,0.033933315075996166,0.221614675944254,0.14053019098277336,0.05469122808488869,0.007442787918638059,0.006553873036239898,0.004799924360671395,0.004817359487448747,0.060177120410927695,0.027095432606599232,0.014410075903567073,0.01913605340507149,0.026304473323846087,0.025116639730969524,0.09801638766651924,0.28864840220075205,0.07679450018580454,0.0024520290339021776,0.0,0.0,3.9371561498349523e-07,0.0018264889424129624,0.011980575684263027,0.02688432426772081
Madhya Pradesh,Anuppur,8,0.015929475140399257,0.010081067807252585,0.04933885487936623,0.05243421339733799,0.042870972085762585,0.08382220777050677,0.054207609634392084,0.08656654176988286,0.017641864553488155,0.03373064490972555,0.03411373004524545,0.07384289369487843,0.11129333329034795,0.0320941517337752,0.03200004786843361,0.04299386703623265,0.0023630463966001192,1.065933849844653e-06,0.11017685448114384,0.18777018500120826,0.04545864146138401,0.023767289138110693,0.010092363964222412,0.04312991452991453,0.2850559763791982,0.0,0.1302301380828497,0.07465674783523897,0.0924501861178016,0.016987324436528596,0.009686155933771179
Madhya Pradesh,Ashoknagar,8,0.0,0.00011020559144063213,0.0073617692954027125,0.015582642373990836,0.07794989701107691,0.09201000781295868,0.02915699069187218,0.0873545118444475,2.8423906114753107e-05,0.013010708158315091,0.005866687353497402,0.15632620534884717,0.008332468252612168,0.02798876307262337,0.022100107853564477,0.07124914578439163,0.010433767172293652,0.0,0.05807851342599512,0.18584834734043978,0.32748094095368696,0.10794719363085019,0.032074731309488444,0.0025043478260869563,0.0001617321921299144,0.00025644226768905024,0.016708505103061835,0.007201059656508637,0.04873095029559886,0.01865097034385503,0.0167619477704658
Madhya Pradesh,Balaghat,8,0.021842688703013202,0.004073346471623158,0.002150534149561877,0.03574841806676849,0.031794650560828294,0.25149733320688084,0.21021415091322007,0.19271096560566642,0.07159555266283306,0.3184733210349965,0.11052176939495213,0.08012657413627981,0.13439872591341243,0.057979468409362606,0.16391647556690436,0.05716958592496118,0.0010561202880135536,0.00096484707856478,0.12944901110945053,0.08737615122304862,0.11333126554244143,0.04459364434415599,0.006083470794955074,0.0024926347082868824,0.04100555370041653,0.0011346799752409108,0.06130694416649989,0.03501692340812324,0.07194493102693233,0.0755020874047705,0.03967511706977063
Madhya Pradesh,Barwani,8,1.667407217392101e-07,0.0006830056013876024,0.0008715748409554675,0.021687813659175215,0.125173684709262,0.010194827189096181,0.004613152928381792,0.0329779169208171,0.09329745761005953,0.1813889949605503,0.13005153536819064,0.007655519661516031,0.003977458468065626,0.002313797446852154,0.010058234941263936,0.04000372116315909,0.013910006532710212,0.007586358333005596,0.02195351965326558,0.05094380151974867,0.03103737804114904,0.07458202454401655,0.2593598557421391,0.012177480490523968,0.00046738958505421885,5.852818714083255e-05,0.0004894760856513908,0.000109669066641152,0.0033950897744690163,0.024806692716114118,0.21794557141937754
Madhya Pradesh,Betul,8,0.00013772136359055636,0.003922649872865287,0.0021454207178009843,0.03965142919485054,0.1746362969871376,0.1738505241004936,0.10073569395131625,0.16464840103070966,0.2304053464668899,0.3229458998671565,0.2241943667523493,0.008609971554767792,0.004330089011970353,0.013716390978407536,0.048818472428530185,0.1361766613515473,0.0016520338743757433,5.091661095161311e-06,0.028085886514223085,0.13017748301694276,0.17438333578203308,0.08359509119668948,0.1018457424464412,0.00028362021553325904,0.0010968470447635284,0.00018858578922979614,0.011674684810886533,0.0010028165813519593,0.023904696737464416,0.16463816573447468,0.05752317125183117
Madhya Pradesh,Bhind,8,0.0001666747592828415,0.00019737431070604837,0.1827811787300444,0.04806507746017892,0.03023550299989526,0.053966318470647215,0.04784353708857115,0.2072896568035552,0.01127025558097871,0.00010657010858750195,0.00026208439388284826,0.003287714947326291,0.0064965520354113545,0.013178005621668744,0.03230416201071356,0.020751222854201695,0.002219793394066002,0.002297085774963621,0.020231903552035073,0.09558306258894288,0.1574318037122288,0.14205318120141236,0.00391434177228159,0.0023953548866592345,0.0024539798590484897,0.005614935277981661,0.014115509305583349,0.00035068411232837396,0.025685351434201878,0.0872789798165223,0.010636381783256486
Madhya Pradesh,Bhopal,8,0.00018907221972827134,1.0955468657718537e-07,0.026467530908654426,0.015931431376827405,0.09866288957492754,0.09162748896927655,0.15747369094456704,0.015300250208507088,0.04865103701864688,0.14478226027655122,0.2715964222964898,0.09676203204734202,0.0034449018805028007,0.018494232501193884,0.04780530711339882,0.16923432720848422,0.020466287147311416,0.0010578649991478874,0.032943904747671005,0.19897497516311788,0.27551681168410685,0.17892917919231144,0.44996055449115296,0.0015987588257153473,0.01555475491660662,0.0,0.002688645187112267,0.00025340919963641586,0.01651330194876286,0.013454605485729965,0.004651659483769488
Madhya Pradesh,Burhanpur,8,0.0015368152959607158,0.004771561612155198,0.0024619133357340053,0.04320117826751037,0.049266958260808846,0.04396401522849517,0.009638950196718165,0.1213673085780439,0.12551112840780232,0.0995815697052164,0.15659120166724674,0.004661801912548779,0.00016702623934902944,0.01071315707660405,0.013436041041198266,0.052385630745849766,0.002918207118021905,0.0008075733144557621,0.023123549045982166,0.13656995945546813,0.0666291199373133,0.05821085064433666,0.07143632880136883,5.410791527313266e-05,0.0022764899207367443,7.072339158935089e-07,0.00020248549129477686,2.3299227383629147e-06,0.001986008320560543,0.07426545557274877,0.10276756973736882
Madhya Pradesh,Chhatarpur,8,0.002967412714263465,2.095288866231901e-05,0.18539551074300803,0.046191195723325335,0.09616073254300347,0.08534957344858578,0.08636727121517447,0.08471113988024848,0.001434896969127643,0.0011507747414391206,0.0065641550338187745,0.06703283351677411,0.07934283954955623,0.03625944289711449,0.026243270371384252,0.013146938995529387,0.00045252657951600514,0.0007274222938870754,0.13899815672794302,0.33932349703299947,0.17947118968716502,0.07949442624425569,0.0032316117332459047,0.007793534002229654,0.005624246471818486,0.00013601060717269466,0.09734800880528316,0.03420053341625604,0.3134913509962776,0.11750850714809703,0.04724775595820502
Madhya Pradesh,Chhindwara,8,0.002601857026375821,0.0026873200997183763,2.2843596206937943e-05,0.039038948287148156,0.0859915115183011,0.2077312161570179,0.24752183091833793,0.12567313557317666,0.16083619064234095,0.24811948390011457,0.10921891838625947,0.04796416472505324,0.03332839001492667,0.018045300265699164,0.08176287473878047,0.10018188489086037,0.0007278145093168891,0.00020897602286283607,0.05441139839585514,0.109440028998738,0.2274020384064951,0.05992630797718022,0.05180937061360819,2.166978818283166e-05,0.004956493084236981,6.954733484638879e-05,0.04292991795077046,0.02051146964550543,0.056617035252901245,0.19055430449486663,0.007258303963628469
Madhya Pradesh,Damoh,8,0.0005653715426969483,7.637221562544684e-05,0.037516024486856314,0.03063544621427013,0.04878273576483614,0.12400610584978346,0.102566932156223,0.03844266988659704,0.0015966665101017896,0.002631205864478065,0.08079647093849722,0.13947061850512443,0.0914012050950568,0.027580118394779606,0.0375987099457142,0.06563053718641809,0.00043436540582966613,0.00022814527864081484,0.13005629452498382,0.2679429691485648,0.20581484565029307,0.058991926113064405,0.014111092896734734,0.01229788182831661,0.017435367932652594,1.3364936123578975e-05,0.14186912147288372,0.05104345070085635,0.2535805780599956,0.04075746460828754,0.04146576915902835
Madhya Pradesh,Datia,8,0.0010615878629080284,0.0002787377294797113,0.16789100948265515,0.03191135718961379,0.05012144214416454,0.02097345852131854,0.013619934107411316,0.1509815393424869,0.02456670670254239,3.6367562509075848e-06,0.001230638594078255,0.0037424062665275377,0.004754322448361129,0.02014339421871945,0.031385088085397285,0.017250651638268163,0.000712827562772645,0.0024075130111036822,0.04132018133811588,0.16085908761377976,0.23431118076301488,0.15072380109900818,0.0012600329907892177,1.2309030100334446e-05,0.00032425613806921034,0.003349394044965483,0.01811334800880528,0.007371370138257667,0.12301072914385809,0.036942937294151434,0.0050863311157433614
Madhya Pradesh,Dewas,8,0.008836449754015006,0.0004613839965682953,0.00417155203456968,0.0051415884791621205,0.020641673358037373,0.11303228603557833,0.0730416946550235,0.1315275167116876,0.16815872994571673,0.35878407813567254,0.2881636384221539,0.04388070155376721,0.0060567471460395966,0.0043110571237183785,0.015958737410227988,0.12435762116820177,0.02759232538161317,0.0038255528899726007,0.03664828376426046,0.1468040974142792,0.1642892512964505,0.1661691393101587,0.5533795067774556,0.007014128576737272,0.003675969700697728,1.7205267056543402e-05,0.0017891134680808485,0.0009239164234798833,0.01069066126560105,0.02384047600501768,0.030847298259851802
Madhya Pradesh,Dhar,8,2.4663774701565692e-05,0.0017751300877198435,0.025335854039130957,0.01116233907920576,0.13629848334472114,0.01757120856986727,0.016037648338291268,0.0691390835646621,0.16057920057973737,0.25781276051050644,0.1266008881359628,0.005338984262210723,0.0037049741604149805,0.002951924155547792,0.00551294766334729,0.07775492141216403,0.023408160384018068,0.006310182089904432,0.029826881881133863,0.05681913379695513,0.038494321737379676,0.12101984361998006,0.36063748040531546,0.05436804162021553,0.011895463892159792,0.0,0.0,0.0,0.003685822202758922,0.023051319581612238,0.03390414731865775
Madhya Pradesh,Dindori,8,0.022800243694630472,0.02243669685986584,0.03967374864962189,0.04642663102771111,0.04560499134693551,0.08098109083354785,0.06120645811342481,0.12412769347590655,0.008031576899076045,0.03057144240129509,0.03560720740364899,0.07280156949070168,0.059204405141481,0.016541167345604426,0.04686753458120356,0.03298654643020471,0.0004389012124997308,2.274380251963136e-07,0.11525880536043442,0.19003973901135782,0.06945981683725942,0.026948715449836198,0.0028771041873712905,0.006547833519137867,0.07799451659958874,9.618331196790789e-06,0.06140220132079247,0.019087032961775822,0.066857346179111,0.018861280298177432,0.04980938325255982
Madhya Pradesh,East Nimar,8,0.017492464705505115,0.003934430815713726,0.0013156883927499699,0.011186831769583242,0.07433755429984988,0.08596919074909565,0.015054857179413362,0.1063660015186785,0.10366697308649762,0.3156744633819709,0.19292929716492577,0.018803084663874554,0.007796042981078912,0.005517921072283634,0.026470795019887836,0.12340333409263608,0.00857405054355499,0.0003986418636357677,0.032470632192497385,0.1644047203501329,0.10499752409248468,0.0969001371886081,0.29562564675266134,0.0005387030843552583,0.0014071073305330498,0.0002151189417180508,0.0020467000200120075,0.005044419461321342,0.026856470330632796,0.09552338579262672,0.05566805306944776
Madhya Pradesh,Guna,8,1.680311122919205e-05,0.0004914735814687945,0.008329864362021367,0.029092788566441194,0.06068466437580732,0.07744900125097662,0.03424015609506444,0.09371740131701792,0.00044949306529426373,0.05181662211656887,0.027056445694972682,0.11711288040137793,0.015660368234235916,0.015188857942289755,0.02476862343847934,0.055220844078047046,0.020160230870286216,0.00013506705470562786,0.04396408110397051,0.18814475203393924,0.34346496454826936,0.16881245642574946,0.16221273936251962,5.499390561129691e-05,0.016527619114571436,7.267604490459971e-05,0.0006117286371823093,1.6973341147203753e-05,0.018914331070724762,0.008862349867873265,0.0388798170951862
Madhya Pradesh,Gwalior,8,0.0008737414454939397,0.00013151915102609216,0.20174648901692474,0.02690284747981671,0.10700524171225942,0.021006561982052776,0.09647746537440424,0.18686343096859323,0.0643864781625546,0.0012130552403285054,0.0024891792499905654,0.006249874926742806,0.007184694196651654,0.016038358113760268,0.017969959566132485,0.04257654032680158,0.0017219314807237188,0.0012814134581350532,0.03886708513924177,0.11595064844400288,0.21516071632629744,0.16909283095814623,0.0038786410253783188,0.0019306354515050167,0.0003177410850805814,0.0003809179127952403,0.008094696818090854,0.0017311689709611062,0.01643671994744909,0.016509738315823003,0.08651076998257996
Madhya Pradesh,Harda,8,0.010683856604949016,0.0013200251160997928,8.236058096266954e-05,0.013384900720052368,0.08219164418199863,0.12637709041806103,0.04414723475034385,0.08516612102124904,0.17132178779196552,0.38016382245217367,0.2153289415750785,0.02879379350762589,0.00818916575054081,0.011574515956372773,0.04369490455483105,0.16431021980945557,0.009944747150613668,6.297256197480368e-07,0.05101977781098989,0.21743347743200062,0.19564838848349309,0.13564654816969407,0.3323381453438931,0.001270977331846897,0.00021010650450798782,6.065841589181767e-05,0.0048295617370422254,0.0028833839640243033,0.04838203415809065,0.09222771603854636,0.035273206430029194
Madhya Pradesh,Hoshangabad,8,0.0005199811274083168,0.0012463709100856062,0.0,0.04060173467161248,0.1202167505373877,0.22016827216193147,0.26285945046860504,0.07534637073182876,0.16574449954037027,0.3323412196866613,0.11819336875254217,0.019458254120270444,0.01161072657108868,0.01747034521661373,0.09264322010952895,0.17974261375195835,0.002915000586268865,0.0,0.06214566831066608,0.22993045673012374,0.3062621414695464,0.14416723516226487,0.25767496900710024,3.1511631363805275e-05,0.012159528286964622,3.9844207151047357e-07,0.026268961376826095,0.023528082093479407,0.05920954674841252,0.11768521866306113,0.022849248604598145
Madhya Pradesh,Indore,8,0.0017938993889311335,0.0001334457548196179,0.010731616852718761,0.004643186777220161,0.06073503668201109,0.03934113725968378,0.022961567987717105,0.11301208718708376,0.14875899968463363,0.41875137818461494,0.2615170435723361,0.03394634714618562,0.001543617799814948,0.002235369719269119,0.010216455073231224,0.07857357730716462,0.022582717751024776,0.003712431667125496,0.03357385542768894,0.08211878742313991,0.0755880960543285,0.13458727219569241,0.48033820681741346,0.03983842437755481,0.001795989384699204,0.0,0.0,0.0,0.004916433107072476,0.0042175458258298755,0.028041223394101623
Madhya Pradesh,Jabalpur,8,0.005132382985350838,0.001170699334174681,0.017184491657664145,0.06560713506436833,0.042419566399178085,0.14489922186544552,0.06803833605220229,0.031669674977904474,0.0015205155905068006,0.002150000268914071,0.07452249063851021,0.08739118626624166,0.04787141784043613,0.02383337553324124,0.03895189072833318,0.05724870411362414,5.432821963306747e-06,0.006270925918642912,0.13827878244407912,0.21536261847864024,0.18315621071877503,0.04788332221330954,0.003588363062610781,0.023193236714975845,0.010413539781015484,0.0,0.05712243346007605,0.013070372673778885,0.11812294723012919,0.05616345350103876,0.03630662735434862
Madhya Pradesh,Jhabua,8,0.010035500627559481,0.0009073470808750847,0.020837474492858,0.029133973379882175,0.07589211349229702,0.016066830151697853,0.006924327479768416,0.09025929568172482,0.14532217696751729,0.27996267472691777,0.13985583515391423,0.011914085392872968,0.01101710925485923,0.004728900313134,0.004042040451818178,0.1032353253148643,0.01891985345671302,0.007011968904445405,0.03367339211876651,0.04986379990870767,0.037720042879453235,0.1503729581012497,0.31250268946651233,0.06333496841322928,0.002457547584316069,0.0,0.0,0.0,0.00023825104007006785,0.00263775650780844,0.012147986225417528
Madhya Pradesh,Katni,8,0.004440908632836477,0.0008547742348604005,0.08906277757772176,0.03528687540912066,0.06835521951852054,0.12937491814458038,0.10893308383712373,0.026539280245976123,0.001295780129233123,0.0005360086697896554,0.041709095636057146,0.104375419888792,0.11986440262683644,0.011493171627559638,0.0351894318465697,0.019886834907292608,2.9365010995532393e-05,1.2422621622684546e-07,0.16501718726647738,0.2725941787718497,0.12055928302071602,0.03790986033749897,0.0003919444074464925,0.027281531029357115,0.01979349373451203,0.0,0.12053071843105863,0.04551332344639526,0.12391066345522223,0.013938237000368536,0.028580295191440296
Madhya Pradesh,Khargone,8,0.00042828048702280285,0.0012320659235451003,0.004342851998559596,0.048540639319223214,0.06485608981232574,0.03830675572536322,0.009152992355180245,0.06261996937746629,0.12412016130655627,0.2294245776704512,0.14076074422271329,0.00892193999342472,0.007786500227285183,0.005861471056739111,0.013855936957272936,0.0730436506349452,0.013754585460053554,0.018986444855206404,0.020697852837144426,0.07920750208092794,0.054422623808979664,0.08848365356502966,0.2764689609950514,0.004060237829803047,0.0018709819153236436,4.478926023764667e-06,0.0,2.6824857675931687e-07,0.009244690168600831,0.0455199561941455,0.06645668827535202
Madhya Pradesh,Mandla,8,0.021564501204730975,0.00773491946062554,0.01780098427559717,0.041381682304167576,0.027720628207494002,0.1837675622214093,0.15531618846559828,0.13200552699388793,0.014380506330812639,0.06339111400343135,0.03466623615694595,0.07488135908174788,0.08308708085227108,0.013611489485812818,0.10542962667109451,0.0564321348521707,0.0002045073307537503,0.013326188697054311,0.12390674039754895,0.14085801358644576,0.12230983125738012,0.04493264264241752,0.0013509318361115952,0.004281471571906354,0.024829698237227367,0.0,0.10371502901741043,0.024818746112998138,0.09107346179111013,0.03468649400866584,0.01083166714116329
Madhya Pradesh,Mandsaur,8,1.4207259534781454e-05,0.0003161426892877348,0.029074540871444003,0.0980624045385119,0.015301261302597914,0.09495635130313829,0.05884687969804561,0.02982504076780402,0.0005751860326236472,0.09179328037518891,0.26442256485950427,0.09389749710544747,0.011528549275750121,4.1366059094828e-05,0.013692241873211478,0.12273404638238601,0.043806488201638204,0.003947621294948939,0.022478503462362378,0.10223934699138092,0.11183320545679135,0.21117449941151334,0.544327530916058,0.024351244890375327,0.048913249793493735,0.0,0.00046195397238343004,0.001017682868487777,0.004367637398730019,0.002348112383873214,0.0018088683964522922
Madhya Pradesh,Morena,8,8.300550603281634e-06,0.0005656531118474632,0.09504573280518545,0.01933438795548767,0.06851431620841167,0.074452528372782,0.05843377155103477,0.10678114846949571,0.041778599370609196,0.003875966073800778,0.0008107071122162724,0.002441919552880973,0.014430158970672154,0.005021457851907168,0.02651552208754239,0.04998582828049224,0.004511853399282599,0.0003472784835017894,0.02456603397598765,0.08312568804876083,0.17119404040898728,0.15929846393738803,0.022679067241785603,0.0018586027499070976,0.0003381166628587497,0.000696491447628776,0.003460860516309786,0.002118810697029135,0.0018403875629516091,0.009127114870622758,0.12633281738642893
Madhya Pradesh,Narshimapura,8,9.129891070332469e-05,0.00016992595724046178,1.6617332853198895e-05,0.07434813440977525,0.027957777035215726,0.24786227515163012,0.30972715350414226,0.023540699339001405,0.03407003817946361,0.18371886647340707,0.07393207730724556,0.04781586357723809,0.007333025987884571,0.02482957113141692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,Narsinghpur,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08570065175864137,0.11013077975756795,1.9382407626759703e-05,0.004634660007079088,0.09671299755890998,0.17808782858523747,0.3229584646108472,0.07046044395133177,0.09080304908660596,0.00010435748792270531,0.0009394453329584,0.0,0.02989777866720032,0.04434190068411233,0.11025618567987737,0.1433235018176872,0.02839245997593702
Madhya Pradesh,Neemuch,8,6.561523732742114e-05,0.00015240903184895527,0.007591285559956788,0.10012873663539167,0.08823133356940155,0.1110131104156223,0.05135591593896938,0.022779057174511095,1.0380586849892305e-05,0.06389183200400145,0.09050390603706018,0.12615496219214112,0.03802078128072783,1.4717330059902501e-06,0.009088973955084451,0.0604977664326739,0.01630832477859377,0.021026664569158766,0.023457330742788822,0.09624627446768519,0.08847587486600171,0.20798992450878231,0.3248409372662726,0.04391742846525455,0.021391676479375735,0.0,0.00013610006003602162,0.00252726283308616,0.005692194000437923,0.0006118147923814086,0.0015755687687412528
Madhya Pradesh,Niwari,8,0.00017233287220690225,0.0,0.05072356259752731,0.006394283220597861,0.21128738647528514,0.017387310490590578,0.061377666890573515,0.18565160021410876,0.004533506002026397,0.00589744692980805,0.00031467101649215653,0.016237010248860047,0.012476570282704082,0.029661546055056453,0.037873953438972985,0.035207593955022605,0.002397026061445763,0.0,0.06111044686892842,0.2613806621378514,0.2821375516267529,0.115520304663663,0.014962603608495644,0.0005606622073578596,0.0005389866254239969,2.2439615895876532e-05,0.0073298539123474084,0.001976325168636081,0.19182012261878692,0.042409019727748014,0.009877547146966328
Madhya Pradesh,Panna,8,0.0028523357122571067,0.00026810721590520535,0.23903132877205616,0.05979762164521056,0.07022298473370006,0.12155924977532098,0.09839106931516488,0.0878561736770692,0.001422866076640744,4.591987436334594e-05,0.02995223858065977,0.09465186752240597,0.1916994161511108,0.03060815943232043,0.019625758602481082,0.01693268346290748,4.1495272758598404e-05,2.9315950236625106e-08,0.17892940766203358,0.3139892060252933,0.1289098932911069,0.04962809142908549,9.249562001167999e-05,0.026908732813080635,0.0207939506845463,6.666418624788178e-05,0.19373303982389434,0.09240778835573842,0.3504384716444055,0.03851845995914709,0.02359491732305366
Madhya Pradesh,Raisen,8,0.001074702481837421,0.0003765176900648418,0.00033233585403913093,0.032798276238271876,0.10658580498436464,0.25637975495309967,0.4741691456354156,0.015704629479790372,0.047526453872632234,0.20408749388220487,0.2171333084532261,0.06858945954058805,0.0030854721245200415,0.018184111253914174,0.1080332206929255,0.16033135740728827,0.004777756241370481,4.7653937415608075e-05,0.0715528321626065,0.18941881695889157,0.3301717898906792,0.14914575727362006,0.26578332633218243,0.0011037309550353028,0.0013789170284187772,0.0,0.012213488092855714,0.02144841649523992,0.09254652945040508,0.09305884144675579,0.007955683106065812
Madhya Pradesh,Rajgarh,8,2.1809020365908406e-05,0.0030703592721304544,0.08146957148001441,0.02495876063713725,0.053432049753873924,0.09531945065416594,0.025726737677126313,0.0166343843750389,0.005586212449591702,0.21956457433591672,0.21421227204300625,0.3159221829928958,0.027170186631762544,0.0007839118994125131,0.030831908499489157,0.14468247523426805,0.03642787576843098,0.0025132798468819233,0.026012105813779704,0.1904666648766211,0.2814105598815918,0.21633668933152414,0.7517033287911233,0.0067552657004830916,0.04873213940491046,0.0,1.2751650990594356e-05,0.050523489451274946,0.0012686008320560542,0.017157990557559708,0.003964392028020389
Madhya Pradesh,Ratlam,8,0.0020449689884840545,0.00029772929320559765,0.005310154843356139,0.022553622081605933,0.037136459076241725,0.028761397661531792,0.008789863416818602,0.07238805970149254,0.06566398046070333,0.2599651487363728,0.5022580793954973,0.04854200317328721,0.00491967644906394,0.0011368334684798739,0.006493577402509204,0.14648550050513917,0.04444815349236774,0.005427249249485454,0.02960055796343347,0.0694902397766023,0.06194176447861742,0.17859033082695494,0.5547729065704948,0.05700676328502415,0.010432432907432468,0.0,0.0,3.004413242118357e-07,0.0025461134223779282,0.004051157983582105,2.1864477219253434e-06
Madhya Pradesh,Rewa,8,0.03349816312881918,0.0035059650737008325,0.16547593326131316,0.06768001309186122,0.011043903704110078,0.042088453530960544,0.01385631577263858,0.07081211955236329,0.010939926056645172,0.0006846175772993497,0.010141858544010535,0.025276876456210066,0.036269879393777224,0.04974343524344005,0.003619137799757367,0.0022842377440709175,0.0,4.576926102174853e-06,0.13108753051362526,0.2504403512069382,0.07016014496302464,0.04695703672606509,2.290882452383636e-06,0.17027201783723522,0.17583085818731437,0.0,0.12742925755453272,0.0790568339472803,0.037550032844317925,0.07836202376537361,0.02620301256270718
Madhya Pradesh,Sagar,8,5.4433226755105224e-05,1.3263942854656115e-05,0.027619013323730648,0.033659447959851624,0.04040043489753474,0.1476369187136167,0.10331142244826151,0.04495412844036697,0.0029393288734709763,0.01323191687328231,0.1410035349320899,0.04916594005060106,0.02796362147506472,0.0218545417250254,0.04954367919772506,0.10954130578049658,0.0030070447981201107,0.0,0.09001095999601456,0.23381373680960177,0.3006687671068885,0.08766202124549265,0.05093639539768245,5.8082497212932e-05,0.0014149282061196155,0.0,0.11014208525115068,0.017173671243362196,0.15641613750821107,0.09169153609972111,0.027080885857928075
Madhya Pradesh,Satna,8,0.01820110303885372,0.0017163310600361822,0.29707838194694514,0.10135937159066113,0.03389477674096166,0.11807909604519774,0.08364280459328918,0.07685882514035328,0.003953721658961438,0.0022964186023997895,0.02321615921032217,0.05223237896482225,0.10723701814735173,0.024859826862858845,0.012611492313376686,0.01186418102241566,6.701507787804171e-05,9.513968091661094e-05,0.17779156080306882,0.3235010606019923,0.09523210952761862,0.03763413372515799,2.6484841654457343e-09,0.08347380156075808,0.08654897274117296,7.127844166562377e-05,0.15114108465079046,0.06760692245132278,0.2731278738778191,0.10389265240496234,0.011754644885635405
Madhya Pradesh,Sehore,8,0.001302882192885216,0.00019707869918497012,0.007978201896531029,0.023193050403665722,0.059299176587351066,0.19824682626779933,0.10641892972523428,0.043735388943522586,0.15287889259425763,0.30215023691329673,0.19424514733076984,0.055482496891036175,0.00189778936950123,0.018396125727948413,0.051551311221108786,0.17125992672438525,0.015798869099323515,0.0007705588547606873,0.03266562048522892,0.19061971377171547,0.2453123724635552,0.18258904140397172,0.5065858631394528,0.006846057227796357,0.0032662612699695956,0.0,0.0015238423053832299,0.0022573195235133714,0.01509656229472301,0.06919313754782547,0.007488592992066634
Madhya Pradesh,Seoni,8,0.011146235101188241,0.0027091412656276227,0.0022878405953667023,0.028859644337770017,0.04495219618267691,0.22667199573674393,0.2150209512842657,0.19730061120585562,0.07676756154677152,0.13651906869678865,0.06836005149343542,0.0459394073671722,0.05249642952708563,0.032744778162028414,0.0888620626208865,0.06965061060114174,0.0005969640844514318,0.04563993655038607,0.10224879190953022,0.10949440163252153,0.18709371990139903,0.04970080888802261,0.0025504031638371775,0.005527395020438498,0.00922300919172569,0.0,0.041416049629777865,0.01489062574750036,0.060182285964528126,0.0816211886407048,0.01282755265549036
Madhya Pradesh,Shahdol,8,0.02443148607917327,0.012386122733178741,0.0941592845996879,0.13475998254418503,0.07909549292543401,0.07062327539098665,0.033317579886767104,0.027358370781621497,0.002713157488609905,0.001015484072219563,0.03424179270956947,0.08709172515330407,0.09264885567552059,0.0355309336008487,0.03715009296947341,0.022908628055831357,0.00013547955596714023,0.0,0.1396871419319484,0.2381487796364417,0.052608844703462464,0.028297736762798648,0.00011452158232841206,0.059109996283909325,0.1598042144853161,0.00016377393463194533,0.2650822493496098,0.07789192938812611,0.12131815195971096,0.06780862607959692,0.027445321081503247
Madhya Pradesh,Shajapur,8,0.00014795241541689188,0.0,0.05569115352298644,0.017253054767619465,0.03214985012992065,0.10220930600152647,0.11128490547932059,0.027401005813302126,0.08021310716418512,0.16228749065523604,0.18083966168645194,0.09838869909518431,0.00803499869431916,0.0007555920219738659,0.01910010336589883,0.14519596097299722,0.029473410912258285,0.0036638809139890667,0.023726747372091867,0.1619398276186129,0.238039190078957,0.1805417075858553,0.7753603885126482,0.016697138610182086,0.015843951563296366,0.0,0.00012702581548929356,0.0,0.013660389752572805,0.030417515831375364,0.0007485844184034879
Madhya Pradesh,Sheopur,8,0.0010113647815451707,0.0005764828756690892,0.012120513743848278,0.012149192668557712,0.06196092904487125,0.03841934362114828,0.022188289671496657,0.1231947020527056,0.005837458817845712,0.012594751872986506,0.0010873124032925608,0.026064802241312766,0.025741352685350265,0.06473220152111972,0.0202233660783337,0.02768406281462521,0.003809275969916032,0.00021511516629304803,0.04672296119165048,0.14399752973713179,0.24383607859782014,0.17952066450263507,0.011665881171685297,0.0002801003344481605,0.0008251568568867643,0.0003017940192593244,0.0004074052431458875,0.0003274057551547625,0.0007550853952266258,0.0038059126277816082,0.05077692004786416
